title;address;averageprice;rating
La Sourdière by Yvan;4 rue de la Sourdiere 75001 Paris;€€ - €€€;
Paris Hanoi;74 rue de Charonne 75011 Paris;€;
Asian Wok;63 Rue Oberkampf 75011 Paris;€€ - €€€;
Chez Vincent;56 rue Saint Georges 75009 Paris;€€ - €€€;
Le Petit Verdot;75 rue du Cherche Midi 75006 Paris;€€€€;
Creperie de Pontivy;29 avenue du Maine 75015 Paris;€€ - €€€;
La Javelle - Guinguette effervescente;11 Port de Javel Bas 75015 Paris;€€ - €€€;
Le Consulat;18 rue Norvins 75018 Paris;€€ - €€€;
La Montagne Sans Genevieve;13 rue du Pot de Fer 75005 Paris;€;
L'Impasse;4 cité Griset 75011 Paris;;
Fujinomiya;213 rue du Faubourg Saint Martin 75010 Paris;;
L'Entracte des Gobelins;75 avenue des Gobelins 75013 Paris;€€ - €€€;
Le Parisien;337 rue Saint Martin 75003 Paris;€€ - €€€;
Saigon Moi;82 rue Baudricourt 75013 Paris;€;
O Bistrot de Tom;59 Rue d 'Anjou 75008 Paris;€€ - €€€;
3 Pieces Cuisine;25 rue de Cheroy 75017 Paris;€€ - €€€;
L'Estaminet;116 Rue Oberkampf 75011 Paris;€€ - €€€;
Gusto Italia;199 rue de Grenelle 75007 Paris;€€ - €€€;
Felicie;174 Avenue du Maine 75014 Paris;€€ - €€€;
Le Petit Olivier;82 rue du Cherche Midi 75006 Paris;€;
Le Canton;5 rue Gozlin 75006 Paris;€€ - €€€;
Paradis du Fruit;47 avenue George V 75008 Paris;€€ - €€€;
Moutarde Street;23 boulevard des Italiens 75002 Paris;€€ - €€€;
Bistrot Jamon Jamon Saint-Martin;310 Rue Saint-Martin 75003 Paris;€€ - €€€;
La Maison du Caviar;21 rue Quentin Bauchart 75008 Paris;€€€€;
Brasserie Au Métro;19 Rue de Malte 75011 Paris;€€ - €€€;
Café Varenne;36 rue de Varenne 75007 Paris;€€ - €€€;
Iris;183 rue Saint Martin 75003 Paris;€€ - €€€;
La Taverne de Montmartre;25 rue Gabrielle 75018 Paris;€€ - €€€;
In Bocca al lupo;14 rue Francoeur 75018 Paris;€€ - €€€;
Swann et Vincent;32 boulevard Garibaldi 75015 Paris;€€ - €€€;
La muraille du phenix;179 rue Saint Jacques 75005 Paris;€;
Restaurant Rayan;11 rue Chaligny 75012 Paris;€;
La Brigade;128 Avenue de France 75013 Paris;€;
L'Ecluse Saint Honoré;34 Place du Marche Saint Honore 75001 Paris;€€ - €€€;
Le Pain Quotidien Martyrs;54 Rue De Martyrs 75009 Paris;€€ - €€€;
Le Tire Bouchon;9 rue Norvins 75018 Paris;€€ - €€€;
LE BISTROT MAZARIN;42 rue Mazarine 75006 Paris;€€ - €€€;
Thai Kok;56 rue Amelot 75011 Paris;€;
Ogoura;20 rue de la Michodiere 75002 Paris;€€ - €€€;
Le Marie Stuart;49 rue Montorgueil 75002 Paris;€;
Sushi Buffet;39 rue de Lappe 75011 Paris;€€ - €€€;
LA CATRINA TAQUERIA;136 Boulevard Vincent Auriol 75013 Paris;€;
Café du Mont Cénis;62 rue Custine 75018 Paris;€€ - €€€;
Jardin d’Asie;78 rue Baudricourt 75013 Paris;€;
Le Verre a Vin;215 rue de Bercy 75012 Paris;€€ - €€€;
Bambou;132 rue Saint Charles 75015 Paris;;
La Gentiane;4 rue Stanislas 75006 Paris;€€ - €€€;
L'Etoile 1903;4 avenue de Wagram 75008 Paris;€€ - €€€;
golden pat;20 rue de Mazagran 75010 Paris;€€ - €€€;
Le XXV;25 avenue Paul Doumer 75116 Paris;€€ - €€€;
Bretons;56 Avenue de la République 75011 Paris;€€ - €€€;
Le Cadran du Faubourg;79 rue du Faubourg Saint Denis 75010 Paris;€€ - €€€;
Lüük;27 rue de Clignancourt 75018 Paris;€;
La Bougnate;2 rue Germain Pilon 75018 Paris;€€ - €€€;
La perle;78 rue Vieille du Temple 75003 Paris;€€ - €€€;
Bonjour Vietnam;6 Rue Jean-Baptiste Dumay 75020 Paris;€;
Le Madrigal;32 avenue des Champs Elysees 75008 Paris;€€ - €€€;
Brasserie De La Tour Eiffel;2 avenue de la Bourdonnais 75007 Paris;€€ - €€€;
Carette;4 Pl Trocadero Et du 11 Novembre 75116 Paris;€€ - €€€;
Le Temps des Cerises;18 rue de la Butte aux Cailles 75013 Paris;€€ - €€€;
Bangkok Thailand;35 boulevard Auguste Blanqui 75013 Paris;€€ - €€€;
Le Dindon en Laisse;18 rue Beautreillis 75004 Paris;€€ - €€€;
Bistro De La Tour;4 rue de l Arrivee 75015 Paris;€€ - €€€;
Ulysse en Gaule;28 rue Cler 75007 Paris;€;
Orient Extrême Montaigne;21 rue Bayard 75008 Paris;€€€€;
Indiana Café - Montparnasse;72 boulevard du Montparnasse 75014 Paris;€€ - €€€;
Chez Andre;12, Rue Marbeuf 75008 Paris;€€ - €€€;
Thai Vien 2;155 avenue de Choisy 75013 Paris;€€ - €€€;
Le Sarrasin et le Froment Creperie;84-86 rue St-Louis-en-l'Isle Paris;€;
Les Raviolis de Grand Mere;25 rue de Trevise 75009 Paris;€;
Walaku;33 Rue Rousselet 75007 Paris;€€€€;
Cafe Madame;25 rue de Vaugirard 75006 Paris;€;
La Colline d'Asie;21 rue Andre del Sarte 75018 Paris;€;
Les 3 Garcons;165 rue de Javel 75015 Paris;€€ - €€€;
Inaro;38 rue René Boulanger 75010 Paris;€€ - €€€;
Fuxia;91 avenue Raymond Poincare 75116 Paris;€€ - €€€;
Icosium;128 Avenue du Maine 75014 Paris;€€ - €€€;
Pizzeria Romanella;81 avenue Felix Faure 75015 Paris;€€ - €€€;
Mercerie Mullot;19 rue Brea 75006 Paris;€€ - €€€;
Brasseria Italiana - Punto Giusto;7-9 Rue de la Cerisaie 75004 Paris;€€ - €€€;
West Country Girl;6 Passage Saint Ambroise 75011 Paris;€;
Le Bistrot Saint Andre;36 rue Saint Andre des Arts 75006 Paris;€€ - €€€;
Chez Toinette;20, Rue Germain Pilon 75018 Paris;€€ - €€€;
Le Chat Bossu;126 rue du Faubourg Saint Antoine 75012 Paris;€€ - €€€;
Les Voyelles;74 quai des Orfevres 75001 Paris;€€ - €€€;
Casa Cosa;30, Rue Mogador 75009 Paris;€€ - €€€;
Restaurant Les Jardins du Marais;74 rue Amelot 75011 Paris;€€ - €€€;
Faggio;72 rue de Rochechouart 75009 Paris;€€ - €€€;
La Ruche à Miel;19 rue d Aligre 75012 Paris;€€ - €€€;
Taissei;4 rue de la Gaite 75014 Paris;€€ - €€€;
Mme Shawn;56 rue de Lancry 75010 Paris;€€ - €€€;
IT Italian Trattoria;125 avenue de France 75013 Paris;€€ - €€€;
Cafe De L'Opera;9 rue de Mogador 75009 Paris;€€ - €€€;
Zagros;58, boulevard de Ménilmontant 75020 Paris;€€ - €€€;
Bar Brasserie La Mascotte;6 avenue du President Wilson 75008 Paris;€€ - €€€;
Le Pavillon des Oiseaux;1 Cite Jardin 75012 Paris;€€ - €€€;
Akasaka;9 rue Nicolo 75116 Paris;€€ - €€€;
Le Relais de l'Entrecote;101 Boulevard du Montparnasse 75006 Paris;€€ - €€€;
Golosino;4 Square Vermenouze 75005 Paris;€;
Season;1 Rue Charles Francois Dupuis 75003 Paris;€€ - €€€;
L'Ecluse Madeleine;15 Place de la Madeleine 75008 Paris;€€ - €€€;
Desvouges;6 Rue des Fosses Saint Marcel 75005 Paris;€€ - €€€;
Le Distrait;26 Rue de la Lune 75002 Paris;€€ - €€€;
Les Ambassades;75 rue du Bac 75007 Paris;€€ - €€€;
Allegra;70, Rue du Faubourg Saint Martin 75010 Paris;€€ - €€€;
Au Beaujolais;9 rue Gregoire de Tours 75006 Paris;€;
L'Atelier Saint Georges;16 rue Henry Monnier 75009 Paris;€€ - €€€;
Café Français;Entree 1 1 Place de la Bastille 75004 Paris;€€ - €€€;
La Rotonde;105 Boulevard du Montparnasse 75006 Paris;€€ - €€€;
Tango;77 rue Mouffetard 75005 Paris;€€ - €€€;
Murier;42 rue Olivier de Serres 75015 Paris;€€ - €€€;
Brasserie L'Olive;8, rue l'Olive 75018 Paris;€€ - €€€;
Au Virage Lepic;61 rue Lepic 75018 Paris;€€ - €€€;
Le Georges;17, Rue Beaubourg 75004 Paris;€€€€;
Casa Nostra;2 rue de la Fontaine au Roi 75011 Paris;€€ - €€€;
Sukiyaki;12 rue de la Roquette 75011 Paris;€€ - €€€;
Le Mono;40 rue Veron 75018 Paris;€€ - €€€;
Bar 3;3 rue de l Ancienne Comedie 75006 Paris;;
LA CRIEE BONNE NOUVELLE;31 Boulevard de Bonne Nouvelle 75002 Paris;€€ - €€€;
BLACK PINKY;30 B rue de la Gaite 75014 Paris;€€ - €€€;
Gai Moulin Bistro;10 rue Saint Merri 75004 Paris;€€ - €€€;
Jo;5 rue de Fleurus 75006 Paris;€€ - €€€;
Chez Prosper;7 Avenue Du Trône 75011 Paris;€€ - €€€;
Restaurant du Musée d'Orsay;1 Rue de la Legion D Honneur 75007 Paris;€€ - €€€;
Le Depart Saint-Michel;1 Place Saint Michel 75005 Paris;€€ - €€€;
Favela Chic;18,rue du Faubourg-du-Temple 75011 Paris;€€ - €€€;
L'Albarino;7 rue Lekain 75016 Paris;€€ - €€€;
L'ANNEXE;15, rue CHAPTAL 75009 Paris;€€ - €€€;
Hoki Sushi;11 rue Greneta 75003 Paris;€;
Le Bistrot des Halles;15 rue des Halles 75001 Paris;€€ - €€€;
Bar du Central;99 rue Saint Dominique 75007 Paris;€€ - €€€;
Le Cavalier Bleu;143 Rue Saint Martin 75004 Paris;€€ - €€€;
Ben's;19, rue du faubourg saint antoine 75011 Paris;€;
Hugo Desnoyer;28 rue du Docteur Blanche 75016 Paris;€€ - €€€;
Afghani;Rue Paul Albert 75018 Paris;€€ - €€€;
Mme Shawn;18 Rue Caffarelli 75003 Paris;€€ - €€€;
Les Artistes;48 rue de la Folie Mericourt 75011 Paris;€€ - €€€;
Le Vavin;18 rue Vavin 75006 Paris;€€ - €€€;
Restaurant L'Hydrophobe;53 B boulevard Arago 75013 Paris;€€ - €€€;
Yuzu;33 rue de Bellechasse 75007 Paris;€€ - €€€;
Sushi Okuda;18 rue du Boccador 75008 Paris;€€€€;
Le Floreal;73 rue du Faubourg du Temple 75010 Paris;€€ - €€€;
Toritcho;47 rue du Montparnasse 75014 Paris;€€ - €€€;
Le Banquier;7 rue du Banquier 75013 Paris;€;
Da Rosa Vendôme;19 Bis, rue de Mont Thabor 75001 Paris;€€ - €€€;
La Paillote;Port de la Gare 75013 Paris;€€ - €€€;
TAGADA BAR;40 rue des 3 Freres 75018 Paris;€€ - €€€;
PIZZA JULIA;43 Rue de Charenton 75012 Paris;€;
Bioburger Victoire;10 Rue de la Victoire 75009 Paris;€;
L'Atlas;11 Rue de Buci 75006 Paris;€€ - €€€;
Le 153;153 Rue Saint-Martin 75003 Paris;€€ - €€€;
CAFE BRASSERIE AUX P.T.T.;54 rue Cler 75007 Paris;€€ - €€€;
piazitalia;4 rue Caulaincourt 75018 Paris;€€ - €€€;
La Penderie Restaurant;17 rue Etienne Marcel 75001 Paris;€€ - €€€;
Au Petit Bar;7 rue du Mont Thabor 75001 Paris;€€ - €€€;
La Fontaine de Mars;Tour Eiffel 129 rue Saint Dominique 75007 Paris;€€ - €€€;
Le Cafe des Techniques;60 rue Reaumur 75003 Paris;€€ - €€€;
Brasserie Lipp;151 Boulevard Saint Germain 75006 Paris;€€ - €€€;
The Frog & British Library;114 avenue de France 75013 Paris;€€ - €€€;
Aiyara;Rue de La Gaite 75014 Paris;€€ - €€€;
The Frog at Bercy Village;25 Cour Saint Emilion 75012 Paris;€€ - €€€;
Le Square Trousseau;1 Rue Antoine Vollon 75012 75012 Paris;€€ - €€€;
Aux Meilleures Crepes de Paris;2 rue du Faubourg Montmartre 75009 Paris;€;
Little Hanoi;9 rue de Mont Louis 75011 Paris;€;
La Maison Mere;Rue De Navarin 75009 Paris;€€ - €€€;
l'abribus;56 rue de Bagnolet 75020 Paris;€;
Cafe Monceau;4 avenue de Villiers 75017 Paris;€€ - €€€;
Pho Bida Vietnam;36 rue Nationale 75013 Paris;€;
New hoa khoan;15 avenue de Choisy 75013 Paris;€;
Aux Cadrans;21 boulevard Diderot 75012 Paris;€€ - €€€;
Le Wepler;14,place de Clichy 75018 Paris;€€ - €€€;
Le Saint Jean;23 rue des Abbesses 75018 Paris;€€ - €€€;
Cafe Max;7 avenue de la Motte Picquet 75007 Paris;€€ - €€€;
Crêperie de Plougastel;47, Rue du Montparnasse 75014 Paris;€€ - €€€;
Chez Plume;6 rue des Martyrs 75009 Paris;€;
La Creperie de Josselin;67, Rue du Montparnass 75014 Paris;;
Persifleur;3 B rue Durantin 75018 Paris;€€ - €€€;
La Grille Saint Germain;14, rue Mabillon 75006 Paris;€€ - €€€;
Les P'tites Indecises;2 Rue des 3 Bornes 75011 Paris;€€ - €€€;
La Belle Armée;3,avenue de la Grande Armée 75016 Paris;€€ - €€€;
La Maison du Chou;7 rue de Furstemberg 75006 Paris;€€ - €€€;
Toto;39 rue Godot de Mauroy 75009 Paris;€;
Les Petits Plats de Marc;6 rue de l Arbalete 75005 Paris;€;
La cantine de Belleville;108 boulevard de Belleville 75020 Paris;€;
Les Négociants Paris;25 Avenue des Gobelins 75005 Paris;€€ - €€€;
Le Saint Régis;6 rue Jean du Bellay 75004 Paris;€€ - €€€;
Au Bureau;66 rue Pierre Charron 75008 Paris;€€ - €€€;
Chez Victor;53 avenue du Docteur Arnold Netter 75012 Paris;€€ - €€€;
Au General Lafayette;52 rue Lafayette 75009 Paris;€€ - €€€;
Bistro Beaubourg;25 Rue Quincampoix 75004 Paris;€;
Colchide;97 Rue des Poissonniers 75018 Paris;€€ - €€€;
Cafe Daguerre;4 avenue du General Leclerc 75014 Paris;€€ - €€€;
Le Brebant;32 Boulevard Poissonnière 75009 Paris;€€ - €€€;
Il Cantoncino;45 rue Hericart 75015 Paris;€€ - €€€;
Woo Jung;8 boulevard Delessert 75016 Paris;€€€€;
Il Modigliani;172 rue du Faubourg Saint Antoine 75012 Paris;€€ - €€€;
Hippopotamus Paris Vaugirard 15e;286 rue de Vaugirard 75015 Paris;€€ - €€€;
La Jacobine;59 Rue Saint André des Arts 75006 Paris;€€ - €€€;
Pizzeria Pepone;Gregoire de Tours 75006 Paris;€€ - €€€;
La Table du Ramen;129 B avenue de Choisy 75013 Paris;€;
Le Quai 21;21 Quai des Grands Augustins 75006 Paris, France 75006 Paris;€€ - €€€;
Quatre amis;29 rue de Charenton 75012 Paris;€;
L'Epi d'Or;25 rue Jean Jacques Rousseau 75001 Paris;€€ - €€€;
Sapporo;276 rue Saint Honore 75001 Paris;€;
Le Polo;109 avenue Mozart 75016 Paris;€€ - €€€;
Little Italy Caffe;92,rue Montorgueil 75002 Paris;€€ - €€€;
Pho 67;59 Rue Galande 75005 Paris;€€ - €€€;
Esquisse;151 B rue Marcadet 75018 Paris;€€ - €€€;
Churrasqueira Galo;69 rue de Dunkerque 75009 Paris;€;
Café des Deux Moulins;15 Rue Lepic 75018 Paris;€€ - €€€;
Le Dépanneur;27 Rue Pierre Fontaine 75009 Paris;€€ - €€€;
Ayko Sushi;11 Place Denfert Rochereau 75014 Paris;€€ - €€€;
Nakagawa;9 rue Lassus 75019 Paris;€€ - €€€;
Chiang Rai Mai;11 rue Desnouettes 75015 Paris;€€ - €€€;
La Bossue;9 Rue Joseph de Maistre 75018 Paris;€€ - €€€;
King Marcel - Paris 2ème;166 Rue Montmartre 75002 Paris;€€ - €€€;
hangari;7 rue de Louvois 75002 Paris;€€ - €€€;
Le Bellerive;71 quai de la Seine 75019 Paris;€€ - €€€;
Al Taglio;2 B rue Neuve Popincourt 75011 Paris;€€ - €€€;
Minh Chau;10 rue de la Verrerie 75004 Paris;€;
Carnet de Route;57 rue du Faubourg Montmartre 75009 Paris;€€ - €€€;
Siamin;19 rue Bayard 75008 Paris;€€ - €€€;
Le Comptoir Général;80 quai de Jemmapes 75010 Paris;€€ - €€€;
Wrap 'N Roll Sushi;10 rue de Budapest 75009 Paris;€€ - €€€;
Kinoko Sushi;15 rue de Pommard 75012 Paris;€€ - €€€;
Chez Van;65 boulevard Saint Marcel 75013 Paris;€;
Nini;24 rue Saussier Leroy 75017 Paris;€€ - €€€;
Cave La Bourgogne;144 rue Mouffetard 75005 Paris;€€ - €€€;
Les Cent Kilos;2 Rue de la Folie de Mericourt 75110 Paris;€€ - €€€;
L'Empire Celeste;5 rue Royer Collard 75005 Paris;€€ - €€€;
Sakura Ramen;109 avenue du Maine 75014 Paris;€;
Santa Lucia;22 rue des Canettes 75006 Paris;€€ - €€€;
Les Escapades;1 rue xaintrailles 75013 Paris;€€ - €€€;
Il naturale;74-76, avenue de la Grande Armée 75017 Paris;€€ - €€€;
Little Seoul;19 Passage Choiseul 75002 Paris;€;
L'Ecailler du Bistrot;22 Rue Paul Bert 75011 Paris;€€ - €€€;
Les Funambules;12 rue Faidherbe 75011 Paris;€€ - €€€;
Chez Gudule;58 boulevard de Picpus 75012 Paris;€€ - €€€;
O Churrasco;297 rue de Charenton 75012 Paris;€;
le goyavier;4 rue Saint Bernard 75011 Paris;€€ - €€€;
Chez Antoine;232 rue du Faubourg Saint Antoine 75012 Paris;;
Le Festiv;51 rue Guy Moquet 75017 Paris;€€ - €€€;
Moriarty;26 Rue Lamartine 75009 Paris;€€ - €€€;
Lai-lai Ken;7 rue Sainte Anne 75001 Paris;€;
Meat and Bread;324 Rue Saint Martin 75003 Paris;€€ - €€€;
L'Ardoise;28 rue du Mont Thabor 75001 Paris;€€ - €€€;
Regno di Napoli;5 rue Michel Chasles 75012 Paris;€€ - €€€;
Le Bambou;70 rue Baudricourt 75013 Paris;€;
Le Fuxia;69 Pl du Docteur Felix Lobligeois 75017 Paris;€€ - €€€;
Da Moli;15 rue Molitor 75016 Paris;€€ - €€€;
Le Cap Breton;12 rue Monsigny 75002 Paris;€€ - €€€;
L'âne Qui Rit;3 rue Laugier 75017 Paris;€€ - €€€;
Le Réveil du 10ème;35 rue du Chateau D Eau 75010 Paris;€€ - €€€;
Le Louchebem;31 rue Berger 75001 Paris;€€ - €€€;
Aoba Restaurant;106 rue de Richelieu 75002 Paris;€;
Shalini;208 rue du Faubourg Saint Denis 75010 Paris;€;
FANFAN by La Tulipe;14 rue des 5 Diamants 75013 Paris;€€ - €€€;
Le Petit Poucet;5 Place de Clichy 75017 Paris;€€ - €€€;
Le Paname;4 Rue Trois Frères 75018 Paris;€€ - €€€;
Non Solo Pizze;5 rue Mesnil 75116 Paris;€€ - €€€;
Cuissons;65 rue de Saintonge 75003 Paris;€€ - €€€;
Cafe Chez Gaston;112 boulevard Richard Lenoir 75011 Paris;€€ - €€€;
Il Campionissimo;26 rue Leopold Bellan 75002 Paris;€€ - €€€;
Chez Mamy;3 rue Jules Valles 75011 Paris;€€ - €€€;
L'Annexe;13 Rue Des Trois Frères 75018 Paris;€€ - €€€;
Au Clair de Lune;13 rue Francaise 75002 Paris;€€ - €€€;
L'Argument;121 rue de la Convention 75015 Paris;€€ - €€€;
Michi;58 B rue Sainte Anne 75002 Paris;€€ - €€€;
Les Racines;22 rue Monsieur le Prince 75006 Paris;€€ - €€€;
Yoyo Ramen;12 B boulevard de Port Royal 75005 Paris;€;
Le Bouillon Chartier;7 Rue du Faubourg Montmartre 75009 Paris;€;
La Pachanga;8 rue Vandamme 75014 Paris;€€ - €€€;
La Famille;41 Rue des Trois Frères 75018 Paris;€€ - €€€;
Le Gavroche;19 rue Saint Marc 75002 Paris;€€ - €€€;
El Pulpo;85 rue Lamarck 75018 Paris;€€ - €€€;
Le Montegrosso;6 rue de l Echelle 75001 Paris;€€ - €€€;
Le Pacifique;35 rue de Belleville 75019 Paris;€€ - €€€;
Au Tramway;253 Avenue Daumesnil 75012 Paris;€€ - €€€;
Relais de l'Entrecote;15 rue Marbeuf 75008 Paris;€€ - €€€;
Le Lao Thai;128 rue de Tolbiac 75013 Paris;€€ - €€€;
Le Hangar;12 impasse Berthaud 75003 Paris;€€ - €€€;
L'Ecluse Carnot;1 rue d'Armaille 75017 Paris;€€ - €€€;
La Cantine de Quentin;52, rue Bichat 75010 Paris;€€ - €€€;
Le Marceau;39 avenue Marceau 75116 Paris;€€ - €€€;
La Vache Dans Les Vignes;46 quai de Jemmapes 75010 Paris;€€ - €€€;
Takara;14 rue Moliere 75001 Paris;€€€€;
Royal Bangkok;4 rue du Cher 75020 Paris;€€ - €€€;
Noura Beaugrenelle;2 rue Linois 75015 Paris;€€ - €€€;
cafe Roussillon;186 rue de Grenelle 75007 Paris;€€ - €€€;
Le Café Zéphyr;12 boulevard Montmartre 75009 Paris;€€ - €€€;
Pizza Pino;57 boulevard du Montparnasse 75006 Paris;€€ - €€€;
Pizza Clip Ste;13 B avenue du Pere Lachaise 75020 Paris;€€ - €€€;
Isami Zushi;4, quai d'Orleans, lle Saint-Louis 75004 Paris;€€€€;
Maison Bes;31 boulevard Malesherbes 75008 Paris;€€ - €€€;
Bugsy's;15 rue Montalivet 75008 Paris;€€ - €€€;
Le Bouquet de Grenelle;68 avenue de la Motte Picquet 75015 Paris;€€ - €€€;
Bar Le Dragon;22 Rue du Dragon 75006 Paris;Prix moyen 20 €;7
Marcella;1 Boulevard de Courcelles 75008 Paris;Prix moyen 30 €;6,8
Mirama;17 Rue Saint-Jacques, Paris, France 75005 Paris;Prix moyen 18 €;6,8
Imako;7, rue des Déchargeurs 75001 Paris;Prix moyen 15 €;6,8
Le Petit Cuba;1, rue du Docteur Heulin 75017 Paris;Prix moyen 25 €;6,7
Bnina Food;22 Rue d'Avron 75020 Paris;Prix moyen 12 €;6,5
Forki Sushi;9 Rue de Penthièvre 75008 Paris;Prix moyen 20 €;6,3
